pT	OO_PGCM	OO_PGCM_unc	NeNe_PGCM	NeNe_PGCM_unc	OO_NLEFT	OO_NLEFT_unc	NeNe_NLEFT	NeNe_NLEFT_unc	XeXe	XeXe_unc	PbPb	PbPb_unc
247.	0.9852756793385159	0.004736872016634142	0.9812916114224901	0.005731167725147035	0.9850116412636162	0.004802773987972742	0.9829134767986751	0.005350307272846078	0.8792083434529793	0.02700620772822493	0.8359791606024236	0.034050323804999505
248.	0.985189152426532	0.004725110224486517	0.9812064433321379	0.005717010185401383	0.9849255561840168	0.004790852528428924	0.9828253581881734	0.005337047755657798	0.8792671715548963	0.02695023817668707	0.8361011461787364	0.03398473003475033
249.	0.9851029321023967	0.004713460746097853	0.981121532496175	0.005702987257075465	0.9848397725017481	0.004779044888095829	0.9827375294754127	0.005323914552160469	0.8793245974204202	0.026894742955770823	0.8362211113249159	0.033919664973109276
250.	0.9850170183661102	0.004701923581467871	0.9810368789146011	0.005689098940169335	0.98475429021681	0.004767351066973513	0.9826499906603929	0.005310907662353981	0.8793806210495513	0.026839722065476412	0.8363390560409621	0.03385512862007628
251.	0.9849314112176722	0.004690498730596737	0.9809524825874165	0.005675345234682938	0.9846691093292026	0.004755771065062031	0.9825627417431142	0.005298027086238388	0.8794352424422893	0.02678517550580367	0.8364549803268749	0.033791120975651456
252.	0.9848461106570829	0.0046791861934843415	0.9808683435146212	0.0056617261406162744	0.9845842298389257	0.004744304882361328	0.9824757827235764	0.005285272823813747	0.8794884615986344	0.02673110327675271	0.8365688841826543	0.03372764203983469
253.	0.9847611166843423	0.004667985970130739	0.9807844616962149	0.0056482416579693995	0.9844996517459795	0.004732952518871458	0.9823891136017795	0.005272644875079946	0.8795402785185864	0.02667750537832353	0.8366807676083003	0.0336646918126261
254.	0.9846764292994503	0.0046568980605359855	0.9807008371321979	0.005634891786742202	0.9844153750503639	0.0047217139745922565	0.9823027343777236	0.005260143240037096	0.8795906932021454	0.026624381810516018	0.836790630603813	0.03360227029402563
255.	0.984592048502407	0.004645922464700025	0.98061746982257	0.0056216765269347935	0.984331399752079	0.004710589249523944	0.9822166450514087	0.005247767918685031	0.8796397056493115	0.026571732573330342	0.8368984731691922	0.03354037748403327
256.	0.9845079742932122	0.004635059182622803	0.9805343597673314	0.005608595878547118	0.9842477258511246	0.004699578343666355	0.9821308456228347	0.005235518911023973	0.8796873158600845	0.026519557666766336	0.8370042953044381	0.03347901338264897
257.	0.9844242066718663	0.004624308214304429	0.980451506966482	0.005595649841579231	0.984164353347501	0.0046886812570196	0.9820453360920017	0.005223396217053755	0.8797335238344646	0.02646785709082411	0.8371080970095507	0.03341817798987279
258.	0.9843407456383688	0.004613669559744793	0.9803689114200217	0.005582838416031022	0.9840812822412078	0.004677897989583568	0.9819601164589098	0.005211399836774544	0.8797783295724516	0.026416630845503553	0.8372098782845298	0.03335787130570478
259.	0.98425759119272	0.004603143218944006	0.9802865731279506	0.005570161601902546	0.9839985125322455	0.00466722854135837	0.9818751867235588	0.005199529770186118	0.8798217330740457	0.02636587893080483	0.8373096391293756	0.033298093330144884
260.	0.9841747433349199	0.004592729191901956	0.9802044920902688	0.005557619399193858	0.9839160442206136	0.004656672912343951	0.9817905468859487	0.0051877860172886425	0.8798637343392468	0.02631560134672778	0.837407379544088	0.03323884406319311
261.	0.9840922020649685	0.0045824274786187	0.9801226683069761	0.005545211807904904	0.9838338773063124	0.00464623110254031	0.9817061969460796	0.005176168578082008	0.8799043333680548	0.026265798093272508	0.8375030995286671	0.03318012350484939
262.	0.9840099673828657	0.004572238079094293	0.9800411017780727	0.005532938828035683	0.9837520117893418	0.004635903111947448	0.9816221369039515	0.00516467745256638	0.87994353016047	0.02621646917043896	0.8375967990831127	0.03312193165511379
263.	0.9839280392886116	0.004562160993328679	0.9799597925035584	0.005520800459586195	0.9836704476697019	0.0046256889405653645	0.9815383667595643	0.005153312640741592	0.879981324716492	0.026167614578227194	0.837688478207425	0.03306426851398636
264.	0.983846417782206	0.004552196221321747	0.9798787404834333	0.0055087967025564955	0.9835891849473926	0.0046155885883940595	0.9814548865129181	0.0051420741426077	0.8800177170361212	0.026119234316637097	0.837778136901604	0.03300713408146705
265.	0.9837651028636492	0.0045423437630737196	0.9797979457176974	0.005496927556946529	0.9835082236224139	0.004605602055433589	0.9813716961640129	0.005130961958164704	0.8800527071193573	0.02607132838566878	0.8378657751656495	0.03295052835755585
266.	0.983684094532941	0.00453260361858443	0.9797174082063507	0.005485193022756296	0.9834275636947658	0.004595729341683896	0.9812887957128487	0.005119976087412603	0.8800862949662004	0.026023896785322242	0.8379513929995617	0.03289445134225272
267.	0.9836033927900815	0.004522975787853933	0.9796371279493932	0.005473593099985796	0.9833472051644484	0.004585970447144927	0.9812061851594254	0.0051091165303513986	0.8801184805766505	0.025976939515597375	0.8380349904033405	0.032838903035557754
268.	0.9835229976350706	0.004513460270882286	0.9795571049468249	0.005462127788635085	0.9832671480314616	0.004576325371816792	0.9811238645037431	0.00509838328698109	0.8801492639507077	0.025930456576494343	0.8381165673769859	0.032783883437470906
269.	0.9834429090679082	0.004504057067669376	0.9794773391986458	0.005450797088704107	0.9831873922958054	0.004566794115699435	0.9810418337458018	0.0050877763573016765	0.8801786450883718	0.025884447968013036	0.8381961239204979	0.032729392547992175
270.	0.9833631270885946	0.004494766178215259	0.9793978307048558	0.005439601000192806	0.9831079379574799	0.004557376678792857	0.9809600928856015	0.005077295741313215	0.880206623989643	0.025838913690153398	0.8382736600338766	0.032675430367121505
271.	0.9832836516971297	0.0044855876025199914	0.9793185794654551	0.0054285395231012945	0.9830287850164849	0.004548073061097113	0.980878641923142	0.005066941439015593	0.8802332006545212	0.02579385374291554	0.838349175717122	0.03262199689485901
272.	0.9832044828935134	0.004476521340583461	0.9792395854804435	0.005417612657429516	0.9829499334728207	0.004538883262612037	0.9807974808584237	0.005056713450408923	0.8802583750830063	0.025749268126299463	0.8384226709702339	0.032569092131204624
273.	0.9831256206777457	0.004467567392405725	0.9791608487498211	0.005406820403177526	0.9828713833264869	0.00452980728333785	0.9807166096914461	0.005046611775493093	0.8802821472750985	0.02570515684030511	0.8384941457932125	0.0325167160761583
274.	0.9830470650498266	0.004458725757986781	0.979082369273588	0.005396162760345269	0.982793134577484	0.004520845123274442	0.9806360284222098	0.0050366364142681586	0.8803045172307977	0.025661519884932482	0.8385636001860577	0.03246486872972015
275.	0.9829688160097563	0.004449996437326631	0.979004147051744	0.00538563972893269	0.9827151872258115	0.004511996782421757	0.9805557370507142	0.005026787366734176	0.8803254849501039	0.025618357260181523	0.8386310341487695	0.03241355009189012
276.	0.9828908735575346	0.004441379430425274	0.9789261820842893	0.005375251308939899	0.9826375412714697	0.0045032622607799055	0.9804757355769597	0.005017064632891088	0.8803450504330171	0.0255756689660524	0.8386964476813479	0.0323627601626682
277.	0.9828132376931615	0.004432874737282766	0.9788484743712237	0.0053649975003668415	0.9825601967144585	0.004494641558348833	0.980396024000946	0.005007468212738897	0.8803632136795373	0.025533455002545002	0.838759840783793	0.0323124989420544
278.	0.982735908416637	0.00442448235789894	0.9787710239125473	0.005354878303213573	0.982483153554778	0.004486134675128539	0.9803166023226735	0.004997998106277546	0.8803799746896646	0.025491715369659385	0.8388212134561047	0.03226276643004872
279.	0.9826588857279613	0.0044162022922740185	0.9786938307082601	0.0053448937174799815	0.982406411792428	0.004477741611119024	0.9802374705421418	0.004988654313507146	0.8803953334633987	0.02545045006739549	0.8388805656982831	0.03221356262665109
280.	0.9825821696271342	0.004408034540407779	0.9786168947583621	0.0053350437431662345	0.9823299714274089	0.004469462366320287	0.9801586286593512	0.004979436834427642	0.88040929000074	0.025409659095753268	0.838937897510328	0.03216488753186164
281.	0.9825057601141557	0.004399979102300389	0.9785402160628534	0.005325328380272165	0.9822538324597201	0.004461296940732384	0.9800800766743015	0.004970345669038978	0.8804218443016882	0.025369342454732824	0.8389932088922396	0.032116741145680305
282.	0.9824296571890259	0.004392035977951847	0.9784637946217337	0.005315747628797773	0.9821779948893621	0.004453245334355205	0.9800018145869929	0.004961380817341321	0.8804329963662435	0.025329500144334216	0.8390464998440178	0.032069123468107086
283.	0.9823538608517447	0.004384205167362043	0.9783876304350033	0.005306301488743226	0.9821024587163347	0.004445307547188804	0.9799238423974251	0.004952542279334504	0.8804427461944057	0.025290132164557222	0.8390977703656627	0.03202203449914198
284.	0.9822783711023122	0.004376486670531032	0.978311723502662	0.005296989960108411	0.9820272239406379	0.004437483579233292	0.9798461601055983	0.004943830055018583	0.8804510937861749	0.025251238515402008	0.8391470204571742	0.031975474238784996
285.	0.9822031879407283	0.004368880487458815	0.97823607382471	0.005287813042893275	0.9819522905622717	0.004429773430488504	0.9797687677115126	0.004935244144393558	0.8804580391415512	0.025212819196868574	0.8391942501185522	0.031929442687036125
286.	0.9821283113669931	0.004361386618145391	0.9781606814011472	0.005278770737097982	0.9818776585812362	0.004422177100954494	0.9796916652151677	0.0049267845474594285	0.8804635822605346	0.02517487420895681	0.8392394593497969	0.031883939843895315
287.	0.9820537413811065	0.00435400506259076	0.9780855462319735	0.005269863042722367	0.9818033279975313	0.004414694590631207	0.9796148526165638	0.00491845126421625	0.8804677231431248	0.02513740355166688	0.8392826481509083	0.03183896570936273
288.	0.9819794779830685	0.0043467358207949225	0.9780106683171891	0.005261089959766485	0.9817292988111571	0.004407325899518755	0.9795383299157009	0.0049102442946639124	0.8804704617893221	0.025100407224998622	0.8393238165218863	0.031794520283438155
289.	0.9819055211728792	0.004339578892757823	0.9779360476567938	0.005252451488230447	0.9816555710221134	0.004400071027617136	0.979462097112579	0.00490216363880247	0.8804717981991264	0.025063885228952143	0.8393629644627308	0.03175060356612175
290.	0.9818318709505386	0.004332534278479572	0.9778616842507877	0.005243947628114087	0.9815821446304004	0.004392929974926241	0.9793861542071981	0.004894209296631924	0.8804717323725377	0.02502783756352739	0.8394000919734421	0.031707215557413515
291.	0.9817585273160466	0.0043256019779601695	0.9777875780991708	0.005235578379417405	0.981509019636018	0.004385902741446124	0.9793105011995581	0.004886381268152329	0.880470264309556	0.024992264228724415	0.83943519905402	0.031664356257313286
292.	0.9816854902694032	0.00431878199119945	0.9777137292019432	0.005227343742140567	0.9814361960389663	0.0043789893271768965	0.9792351380896591	0.004878679553363574	0.8804673940101814	0.02495716522454311	0.8394682857044645	0.03162202566582123
293.	0.9816127598106086	0.0043120743181975785	0.9776401375591047	0.005219243716283406	0.981363673839245	0.004372189732118392	0.9791600648775011	0.0048711041522657705	0.8804631214744136	0.024922540550983585	0.8394993519247756	0.03158022378293729
294.	0.9815403359396625	0.004305478958954445	0.9775668031706554	0.0052112783018459785	0.9812914530368546	0.0043655039562706666	0.9790852815630839	0.004863655064858863	0.880457446702253	0.02488839020804584	0.8395283977149534	0.031538950608661465
295.	0.9814682186565651	0.0042989959134701605	0.9774937260365952	0.00520344749882834	0.9812195336317947	0.004358931999633664	0.9790107881464079	0.004856332291142851	0.8804503696936993	0.024854714195729766	0.8395554230749978	0.03149820614299376
296.	0.9813964079613163	0.004292625181744669	0.9774209061569243	0.0051957513072304895	0.9811479156240654	0.0043524738622074954	0.9789365846274727	0.004849135831117679	0.8804418904487527	0.02482151251403547	0.8395804280049087	0.031457990385934165
297.	0.9813249038539162	0.004286366763777971	0.9773483435316427	0.005188189727052317	0.9810765990136668	0.004346129543992161	0.9788626710062786	0.004842065684783514	0.880432008967413	0.024788785162962956	0.8396034125046863	0.03141830333748269
298.	0.9812537063343648	0.0042802206595700665	0.9772760381607501	0.0051807627582938776	0.9810055838005988	0.00433989904498755	0.9787890472828253	0.0048351218521401895	0.8804207252496804	0.024756532142512166	0.8396243765743306	0.03137914499763933
299.	0.981182815402662	0.0042741868691208995	0.9772039900442469	0.005173470400955227	0.9809348699848615	0.004333782365193772	0.9787157134571132	0.004828304333187705	0.8804080392955548	0.0247247534526831	0.8396433202138415	0.03134051536640409
300.	0.9811122310588078	0.004268265392430581	0.9771321991821327	0.005166312655036309	0.9808644575664547	0.004327779504610718	0.9786426695291419	0.004821613127926172	0.8803939511050362	0.02469344909347576	0.839660243423219	0.03130241444377696
